queue_id,num_people_waiting,queue_length,active_counters,avg_service_time,priority_customers,day_of_week,time_of_day,historical_queue_load,previous_waiting_time,actual_waiting_time,hour,time_period,is_weekend
2158,18,22,3,4.3,1,Sunday,19:57,10.2,11.2,31.6,19,Evening,True
2159,8,14,5,6.2,0,Tuesday,13:52,9.8,6.4,17.2,13,Afternoon,False
2160,10,13,3,8.6,0,Sunday,13:31,9.9,12.8,37.1,13,Afternoon,True
2161,11,18,6,7.7,0,Saturday,15:36,13.4,13.4,23.7,15,Afternoon,True
2162,11,13,2,3.5,0,Monday,08:55,9.4,6.6,22.4,8,Morning,False
2163,6,8,2,5.0,0,Wednesday,15:38,7.1,10.8,19.9,15,Afternoon,False
2164,9,14,5,5.6,2,Friday,15:25,11.9,12.4,21.9,15,Afternoon,False
2165,16,22,5,7.5,1,Monday,13:59,12.1,1.8,16.2,13,Afternoon,False
2166,3,7,3,4.3,1,Friday,05:36,5.9,7.9,41.4,5,Night,False
2167,9,11,1,4.7,0,Thursday,06:53,2.0,22.6,30.8,6,Morning,False
2168,3,7,3,8.4,0,Saturday,16:35,5.0,32.9,16.7,16,Afternoon,True
2169,12,17,4,8.7,1,Friday,09:39,8.9,19.4,36.1,9,Morning,False
2170,16,23,5,4.7,1,Thursday,11:57,14.5,7.6,25.7,11,Morning,False
2171,10,14,4,10.0,0,Saturday,03:41,10.2,17.8,26.5,3,Night,True
2172,11,18,5,6.5,0,Sunday,20:27,12.5,10.1,11.7,20,Evening,True
2173,19,28,6,3.4,1,Saturday,15:37,9.9,0.0,15.2,15,Afternoon,True
2174,6,11,3,5.9,2,Saturday,14:43,12.0,17.0,24.9,14,Afternoon,True
2175,12,17,5,10.2,2,Saturday,19:13,10.6,25.6,50.7,19,Evening,True
2176,4,9,5,9.7,0,Saturday,10:57,7.4,16.7,7.1,10,Morning,True
2177,2,7,3,11.2,1,Sunday,18:38,3.5,16.6,16.9,18,Evening,True
2178,7,10,3,7.6,0,Tuesday,07:47,10.2,22.6,22.5,7,Morning,False
2179,7,11,4,8.2,0,Thursday,09:32,8.4,14.2,17.7,9,Morning,False
2180,3,10,4,5.2,1,Tuesday,17:08,5.6,2.8,7.7,17,Evening,False
2181,7,12,4,8.8,0,Thursday,20:08,3.7,13.9,20.6,20,Evening,False
2182,8,11,3,5.1,0,Saturday,18:06,8.3,21.1,22.3,18,Evening,True
2183,11,15,4,5.8,0,Friday,09:14,10.0,6.7,21.7,9,Morning,False
2184,5,10,5,8.6,0,Monday,11:54,12.2,10.7,9.7,11,Morning,False
2185,7,9,2,5.3,0,Sunday,14:57,10.1,13.4,22.7,14,Afternoon,True
2186,13,16,3,13.9,0,Thursday,18:14,8.9,47.1,83.6,18,Evening,False
2187,9,13,3,7.2,0,Wednesday,13:52,8.4,31.8,28.5,13,Afternoon,False
2188,3,8,3,4.4,0,Thursday,05:25,11.6,7.2,7.0,5,Night,False
2189,13,20,5,9.0,1,Sunday,19:28,11.4,13.8,33.8,19,Evening,True
2190,8,13,4,8.6,2,Sunday,16:57,5.5,23.9,31.5,16,Afternoon,True
2191,16,19,2,2.7,1,Saturday,18:27,13.1,13.5,41.5,18,Evening,True
2192,8,13,4,7.5,0,Sunday,07:41,4.7,14.8,15.2,7,Morning,True
2193,9,15,4,10.3,2,Friday,07:55,7.9,16.5,39.9,7,Morning,False
2194,15,21,4,2.3,0,Thursday,20:55,10.1,5.9,12.3,20,Evening,False
2195,15,20,4,13.1,0,Friday,12:59,12.9,19.4,71.5,12,Afternoon,False
2196,5,13,4,6.2,0,Monday,04:48,6.3,4.9,3.3,4,Night,False
2197,7,10,3,8.0,0,Monday,16:53,8.2,14.4,23.9,16,Afternoon,False
2198,7,9,2,10.5,0,Wednesday,04:41,3.9,39.4,28.6,4,Night,False
2199,8,13,5,8.3,3,Wednesday,00:24,8.0,12.7,56.1,0,Night,False
2200,11,15,4,5.6,3,Saturday,08:00,11.2,16.0,29.1,8,Morning,True
2201,11,17,4,4.1,0,Sunday,09:02,5.3,2.8,10.7,9,Morning,True
2202,10,15,4,4.9,3,Thursday,16:23,9.4,18.9,25.4,16,Afternoon,False
2203,12,17,4,4.9,1,Friday,11:53,10.3,6.8,25.3,11,Morning,False
2204,9,13,3,11.0,0,Tuesday,20:04,10.4,25.1,37.9,20,Evening,False
2205,9,12,2,6.6,0,Thursday,21:15,9.2,17.8,36.7,21,Night,False
2206,9,16,6,6.7,0,Wednesday,20:01,5.8,0.0,13.0,20,Evening,False
2207,8,13,4,7.0,1,Sunday,19:20,10.8,12.7,24.1,19,Evening,True
2208,5,9,3,11.9,0,Monday,09:56,10.8,40.8,29.0,9,Morning,False
2209,11,15,4,8.3,0,Monday,10:18,9.7,7.1,34.9,10,Morning,False
2210,7,12,2,5.3,0,Monday,02:48,4.4,0.0,15.3,2,Night,False
2211,7,11,3,8.0,1,Tuesday,08:11,7.3,16.6,24.1,8,Morning,False
2212,6,10,4,8.5,0,Tuesday,16:01,4.2,15.0,18.6,16,Afternoon,False
2213,14,21,4,6.5,1,Wednesday,14:33,8.8,19.3,35.8,14,Afternoon,False
2214,3,5,2,4.3,0,Tuesday,02:02,3.6,7.0,6.8,2,Night,False
2215,15,21,4,7.8,2,Saturday,17:51,8.3,1.2,52.6,17,Evening,True
2216,11,15,2,5.8,0,Wednesday,20:02,6.6,27.1,40.3,20,Evening,False
2217,8,14,4,5.8,0,Wednesday,14:08,11.2,0.0,17.4,14,Afternoon,False
2218,10,18,6,7.5,0,Wednesday,21:26,10.1,4.4,14.8,21,Night,False
2219,4,8,4,7.6,0,Tuesday,17:55,6.1,12.7,10.4,17,Evening,False
2220,13,18,4,3.3,0,Monday,19:34,7.8,8.3,15.6,19,Evening,False
2221,6,11,5,4.4,2,Friday,09:14,9.9,10.5,15.5,9,Morning,False
2222,5,10,4,11.3,0,Wednesday,13:39,10.2,31.4,21.3,13,Afternoon,False
2223,4,8,3,7.3,0,Saturday,09:56,8.0,13.4,13.2,9,Morning,True
2224,10,16,5,3.5,0,Tuesday,11:37,14.0,0.0,10.4,11,Morning,False
2225,10,12,2,9.1,0,Wednesday,09:20,7.8,26.9,48.6,9,Morning,False
2226,7,11,4,5.1,0,Saturday,02:32,7.7,2.8,8.0,2,Night,True
2227,8,12,4,12.9,1,Friday,13:51,10.5,43.8,46.3,13,Afternoon,False
2228,9,14,3,7.5,1,Friday,16:30,8.5,20.3,35.7,16,Afternoon,False
2229,4,10,3,9.8,0,Saturday,09:50,9.2,24.4,21.4,9,Morning,True
2230,8,13,5,3.6,0,Saturday,19:30,9.3,9.3,11.6,19,Evening,True
2231,10,14,4,7.2,1,Thursday,13:58,4.9,17.7,32.8,13,Afternoon,False
2232,9,14,5,8.9,0,Thursday,09:39,11.2,21.1,17.2,9,Morning,False
2233,4,6,2,6.1,1,Saturday,00:41,5.4,37.1,15.7,0,Night,True
2234,5,10,4,10.3,0,Monday,09:52,2.9,15.9,18.4,9,Morning,False
2235,9,14,5,4.1,1,Saturday,11:10,13.8,1.6,17.0,11,Morning,True
2236,15,19,4,8.3,1,Monday,18:22,6.4,16.3,50.2,18,Evening,False
2237,4,9,4,9.1,0,Tuesday,20:15,8.7,16.6,12.2,20,Evening,False
2238,10,18,4,9.6,0,Saturday,09:10,7.5,25.4,31.1,9,Morning,True
2239,6,9,3,6.3,0,Tuesday,08:19,6.4,6.9,11.1,8,Morning,False
2240,10,15,5,6.2,0,Monday,14:24,8.0,9.1,18.0,14,Afternoon,False
2241,11,16,3,8.5,1,Sunday,14:00,12.1,21.4,42.9,14,Afternoon,True
2242,7,12,5,7.7,0,Wednesday,14:33,9.9,15.1,14.2,14,Afternoon,False
2243,14,19,5,7.0,0,Monday,15:50,14.0,14.6,28.1,15,Afternoon,False
2244,2,7,4,7.0,0,Thursday,14:26,8.5,7.2,5.6,14,Afternoon,False
2245,12,17,4,9.0,0,Monday,19:00,11.3,28.7,41.3,19,Evening,False
2246,6,11,3,8.1,0,Tuesday,11:34,7.4,19.2,21.6,11,Morning,False
2247,9,14,4,8.4,1,Sunday,13:54,6.6,19.9,26.6,13,Afternoon,True
2248,17,22,4,8.4,1,Friday,12:40,15.0,17.1,58.2,12,Afternoon,False
2249,9,13,3,8.9,1,Thursday,07:52,4.0,23.8,32.9,7,Morning,False
2250,13,16,3,7.0,1,Friday,15:33,12.9,28.4,45.8,15,Afternoon,False
2251,13,19,6,7.8,2,Sunday,12:08,13.5,8.3,28.5,12,Afternoon,True
2252,8,13,4,5.7,0,Saturday,14:34,6.9,12.1,15.0,14,Afternoon,True
2253,6,12,5,8.4,1,Saturday,19:41,8.1,12.4,18.4,19,Evening,True
2254,6,10,3,7.8,0,Friday,07:16,9.9,28.3,21.1,7,Morning,False
2255,13,18,5,8.1,0,Sunday,11:39,7.3,6.7,22.5,11,Morning,True
2256,7,11,3,3.9,0,Saturday,03:47,6.3,12.2,8.4,3,Night,True
2257,12,19,5,9.2,1,Saturday,21:27,5.0,14.4,33.6,21,Night,True
2258,16,22,5,6.1,2,Thursday,19:25,10.8,13.9,29.7,19,Evening,False
2259,6,8,2,6.3,0,Saturday,06:54,6.9,10.2,20.0,6,Morning,True
2260,10,14,4,5.4,0,Thursday,10:43,11.3,0.0,12.7,10,Morning,False
2261,6,11,5,7.9,0,Saturday,23:58,6.4,12.5,8.5,23,Night,True
2262,9,14,3,7.5,0,Tuesday,21:50,3.6,30.6,26.4,21,Night,False
2263,12,20,6,2.2,0,Saturday,13:38,9.3,6.7,6.4,13,Afternoon,True
2264,6,12,4,6.1,1,Wednesday,20:22,6.1,9.5,17.0,20,Evening,False
2265,6,14,5,2.9,3,Friday,14:17,8.7,6.5,7.1,14,Afternoon,False
2266,13,18,2,10.8,0,Tuesday,17:22,13.2,32.6,93.0,17,Evening,False
2267,16,21,4,6.8,0,Monday,15:16,15.1,13.5,39.1,15,Afternoon,False
2268,9,14,4,5.2,0,Friday,21:14,5.9,0.0,9.0,21,Night,False
2269,9,13,4,7.7,1,Saturday,02:11,9.7,17.7,23.2,2,Night,True
2270,9,12,3,7.5,0,Tuesday,11:12,9.8,24.8,42.0,11,Morning,False
2271,4,8,3,11.3,3,Thursday,00:02,4.4,9.3,29.0,0,Night,False
2272,11,16,4,8.9,0,Friday,10:31,6.2,13.8,27.8,10,Morning,False
2273,12,17,4,12.1,2,Friday,17:13,10.5,16.0,65.0,17,Evening,False
2274,2,7,3,12.2,0,Monday,14:08,14.7,20.1,12.8,14,Afternoon,False
2275,6,8,2,7.2,1,Friday,17:14,12.3,22.3,32.3,17,Evening,False
2276,4,11,6,9.2,0,Friday,17:35,10.1,14.5,8.8,17,Evening,False
2277,8,11,3,6.7,1,Thursday,21:21,5.0,10.9,24.3,21,Night,False
2278,7,14,6,5.3,0,Saturday,15:44,6.9,0.0,10.1,15,Afternoon,True
2279,9,15,5,10.0,2,Thursday,12:21,11.9,21.1,39.8,12,Afternoon,False
2280,15,21,4,5.4,1,Monday,16:12,9.7,9.7,31.1,16,Afternoon,False
2281,8,14,5,5.2,1,Thursday,15:35,9.8,6.1,8.4,15,Afternoon,False
2282,7,13,4,6.5,0,Tuesday,09:10,5.5,4.4,15.7,9,Morning,False
2283,8,13,4,7.2,0,Friday,15:13,9.7,12.1,19.9,15,Afternoon,False
2284,18,25,4,12.8,1,Thursday,09:22,7.8,21.9,73.1,9,Morning,False
2285,4,10,4,5.5,0,Wednesday,11:33,4.1,10.6,8.5,11,Morning,False
2286,9,14,4,8.9,1,Wednesday,16:52,13.3,18.7,33.3,16,Afternoon,False
2287,7,12,5,3.3,1,Wednesday,20:15,9.8,1.8,8.2,20,Evening,False
2288,14,20,5,6.8,0,Wednesday,13:40,11.0,6.4,26.9,13,Afternoon,False
2289,11,17,4,9.1,3,Monday,21:05,8.2,15.9,42.5,21,Night,False
2290,10,15,5,6.3,0,Wednesday,04:36,10.2,4.1,7.3,4,Night,False
2291,7,10,3,7.3,1,Thursday,10:56,6.8,22.9,27.1,10,Morning,False
2292,10,18,6,14.1,0,Monday,14:32,9.8,21.2,37.6,14,Afternoon,False
2293,5,11,2,7.7,0,Thursday,03:43,5.5,18.9,10.4,3,Night,False
2294,6,13,5,3.5,1,Thursday,18:20,11.3,2.4,5.3,18,Evening,False
2295,13,17,4,9.0,1,Friday,12:31,12.0,11.7,47.7,12,Afternoon,False
2296,11,18,6,8.0,0,Monday,18:29,12.0,14.3,24.0,18,Evening,False
2297,13,20,3,12.3,1,Sunday,16:28,8.3,38.1,66.4,16,Afternoon,True
2298,7,11,4,8.2,1,Friday,01:30,9.2,18.6,15.7,1,Night,False
2299,7,14,5,8.2,0,Friday,21:23,12.9,0.0,17.7,21,Night,False
2300,7,13,5,9.7,1,Saturday,17:55,10.5,13.5,26.9,17,Evening,True
2301,5,11,4,7.8,1,Tuesday,14:00,11.2,16.6,18.4,14,Afternoon,False
2302,8,15,5,4.0,2,Friday,15:39,8.2,10.1,15.5,15,Afternoon,False
2303,11,17,4,4.7,0,Thursday,08:08,7.9,3.7,13.6,8,Morning,False
2304,4,7,2,8.3,0,Sunday,04:25,6.6,24.1,18.6,4,Night,True
2305,14,20,5,10.4,0,Wednesday,17:16,12.4,8.1,35.5,17,Evening,False
2306,13,18,4,6.9,0,Friday,18:56,11.5,9.4,33.6,18,Evening,False
2307,7,11,3,11.0,2,Tuesday,16:45,5.5,22.6,43.5,16,Afternoon,False
2308,10,18,6,6.8,0,Thursday,17:38,10.0,9.1,12.9,17,Evening,False
2309,9,11,2,9.0,1,Monday,14:05,10.5,28.4,64.4,14,Afternoon,False
2310,12,16,4,8.9,2,Thursday,11:53,10.1,17.5,43.1,11,Morning,False
2311,10,14,3,3.1,1,Friday,09:24,9.2,6.7,11.7,9,Morning,False
2312,12,17,5,10.6,0,Tuesday,19:17,16.9,28.3,34.4,19,Evening,False
2313,7,14,6,8.2,0,Wednesday,20:54,6.8,15.3,19.8,20,Evening,False
2314,8,11,3,11.2,2,Saturday,10:22,12.4,26.0,51.1,10,Morning,True
2315,6,10,4,5.7,0,Tuesday,11:05,7.2,17.0,36.9,11,Morning,False
2316,10,15,5,2.0,0,Sunday,10:35,5.5,12.4,2.8,10,Morning,True
2317,5,9,3,10.1,0,Sunday,03:32,6.2,15.4,14.1,3,Night,True
2318,10,15,5,4.8,0,Monday,21:53,12.1,9.1,15.9,21,Night,False
2319,4,10,3,5.5,0,Monday,07:42,9.0,23.1,14.9,7,Morning,False
2320,6,10,4,5.8,1,Thursday,14:49,5.9,4.3,13.3,14,Afternoon,False
2321,6,13,6,7.5,0,Thursday,15:14,7.5,4.4,8.9,15,Afternoon,False
2322,8,13,4,11.1,0,Sunday,07:25,8.8,15.8,23.2,7,Morning,True
2323,2,6,2,9.1,0,Saturday,03:51,11.6,17.8,11.5,3,Night,True
2324,9,16,6,7.5,0,Friday,21:04,9.3,0.0,7.2,21,Night,False
2325,17,22,5,6.4,1,Monday,15:56,10.6,18.8,29.8,15,Afternoon,False
2326,2,6,3,9.6,0,Tuesday,11:31,5.5,31.2,5.5,11,Morning,False
2327,13,18,4,6.1,0,Friday,11:04,6.6,10.8,27.8,11,Morning,False
2328,9,13,3,7.1,0,Friday,03:57,8.0,12.8,22.0,3,Night,False
2329,9,16,4,5.5,1,Friday,20:06,10.5,4.3,21.1,20,Evening,False
2330,11,16,4,8.2,0,Wednesday,17:47,12.4,15.8,32.1,17,Evening,False
2331,7,13,5,6.2,0,Saturday,12:17,11.6,3.0,17.1,12,Afternoon,True
2332,11,16,5,7.5,2,Wednesday,13:26,13.8,18.7,51.1,13,Afternoon,False
2333,12,16,4,10.9,0,Tuesday,11:53,11.2,23.3,50.5,11,Morning,False
2334,6,11,4,4.3,0,Sunday,16:34,8.5,14.0,10.1,16,Afternoon,True
2335,12,16,4,9.8,3,Thursday,19:09,8.3,28.7,53.5,19,Evening,False
2336,11,15,3,9.2,0,Tuesday,19:42,10.8,14.3,43.4,19,Evening,False
2337,4,8,3,7.9,1,Sunday,13:28,9.0,18.6,20.4,13,Afternoon,True
2338,5,10,4,10.0,1,Monday,08:23,8.7,16.5,22.5,8,Morning,False
2339,9,13,3,8.5,2,Monday,09:49,5.7,33.4,42.6,9,Morning,False
2340,4,10,4,13.5,1,Friday,23:25,8.7,14.8,20.7,23,Night,False
2341,4,8,4,4.9,2,Friday,22:31,9.7,6.4,10.5,22,Night,False
2342,3,10,4,5.4,0,Thursday,21:21,7.3,13.9,3.9,21,Night,False
2343,2,7,4,4.7,2,Sunday,10:27,3.5,16.7,8.8,10,Morning,True
2344,11,17,4,8.4,1,Thursday,17:25,11.5,12.1,39.6,17,Evening,False
2345,3,9,4,3.5,0,Wednesday,14:59,10.2,0.0,3.3,14,Afternoon,False
2346,6,10,2,10.5,0,Friday,09:22,4.7,29.3,37.4,9,Morning,False
2347,6,9,2,9.4,0,Friday,03:58,4.6,24.7,26.1,3,Night,False
2348,6,11,3,10.7,1,Sunday,19:52,7.7,17.3,34.0,19,Evening,True
2349,11,14,3,7.4,2,Thursday,20:08,9.6,9.9,39.7,20,Evening,False
2350,15,22,5,6.8,2,Monday,16:41,11.2,13.7,36.2,16,Afternoon,False
2351,10,14,4,10.5,0,Saturday,10:55,10.0,15.4,36.2,10,Morning,True
2352,4,8,4,12.0,1,Sunday,01:41,6.5,20.3,14.6,1,Night,True
2353,9,13,3,4.9,0,Tuesday,19:08,10.6,19.8,24.8,19,Evening,False
2354,12,17,5,9.5,1,Monday,10:32,5.8,14.7,32.4,10,Morning,False
2355,6,12,5,11.6,0,Thursday,11:04,9.2,16.4,22.7,11,Morning,False
2356,11,16,4,10.2,0,Friday,01:36,8.7,1.4,24.2,1,Night,False
2357,16,21,4,3.7,2,Saturday,17:36,9.0,13.7,25.8,17,Evening,True
2358,3,7,3,4.2,0,Tuesday,20:02,15.0,8.5,6.5,20,Evening,False
2359,6,11,5,3.2,1,Wednesday,20:51,11.0,0.5,4.3,20,Evening,False
2360,7,11,4,10.2,0,Friday,05:26,5.8,15.9,14.6,5,Night,False
2361,7,13,6,11.0,1,Tuesday,15:27,9.8,19.4,22.9,15,Afternoon,False
2362,5,10,5,7.5,1,Tuesday,07:57,7.5,12.6,17.6,7,Morning,False
2363,5,11,4,8.3,0,Tuesday,10:26,1.6,23.1,11.5,10,Morning,False
2364,7,13,4,7.0,2,Monday,17:06,7.9,25.3,32.2,17,Evening,False
2365,12,21,5,7.6,0,Saturday,17:09,10.4,13.5,29.0,17,Evening,True
2366,11,14,3,7.7,0,Sunday,15:23,7.2,23.7,34.1,15,Afternoon,True
2367,11,16,5,9.7,0,Tuesday,18:50,8.9,15.0,29.6,18,Evening,False
2368,12,17,4,8.9,4,Saturday,21:00,8.0,26.4,52.5,21,Night,True
2369,7,11,4,9.1,0,Thursday,12:28,9.3,0.0,22.8,12,Afternoon,False
2370,6,12,5,4.6,2,Friday,14:22,10.5,8.9,19.4,14,Afternoon,False
2371,8,11,3,5.5,2,Monday,19:41,10.7,16.0,27.4,19,Evening,False
2372,6,12,4,8.8,0,Monday,17:44,6.1,34.1,20.5,17,Evening,False
2373,9,12,3,11.3,0,Tuesday,21:12,4.6,36.8,39.7,21,Night,False
2374,8,14,5,5.8,0,Tuesday,16:46,8.0,10.6,8.2,16,Afternoon,False
2375,1,4,3,9.3,0,Sunday,05:41,4.6,23.3,4.1,5,Night,True
2376,14,17,2,10.3,1,Friday,21:13,8.3,42.2,92.2,21,Night,False
2377,14,19,4,6.8,1,Friday,07:43,8.7,23.1,32.7,7,Morning,False
2378,9,15,5,5.3,0,Wednesday,15:56,12.4,7.8,8.3,15,Afternoon,False
2379,14,21,5,6.0,1,Saturday,11:54,7.0,8.5,24.9,11,Morning,True
2380,16,19,2,9.3,0,Wednesday,21:57,8.4,47.5,77.8,21,Night,False
2381,7,12,4,8.4,0,Monday,15:14,12.6,23.3,20.7,15,Afternoon,False
2382,9,14,5,7.6,2,Saturday,19:30,7.8,13.5,30.3,19,Evening,True
2383,13,19,4,7.0,2,Friday,12:07,10.9,10.1,42.5,12,Afternoon,False
2384,5,13,4,6.9,0,Wednesday,17:25,7.3,17.9,13.1,17,Evening,False
2385,8,13,5,3.3,2,Saturday,08:05,6.3,1.4,8.5,8,Morning,True
2386,16,21,4,9.7,1,Monday,16:30,11.8,26.4,58.9,16,Afternoon,False
2387,2,7,3,4.7,1,Wednesday,03:20,6.8,5.0,3.3,3,Night,False
2388,16,21,4,6.1,1,Tuesday,16:23,8.4,3.5,27.7,16,Afternoon,False
2389,10,16,5,6.8,0,Tuesday,03:57,0.4,0.0,9.8,3,Night,False
2390,15,22,4,10.0,2,Wednesday,12:58,14.3,19.7,61.9,12,Afternoon,False
2391,11,17,2,4.1,0,Wednesday,15:55,9.6,20.1,25.5,15,Afternoon,False
2392,4,10,3,7.5,0,Monday,01:43,4.8,10.8,8.0,1,Night,False
2393,10,13,3,11.0,2,Friday,10:57,10.2,17.1,54.6,10,Morning,False
2394,11,17,5,6.3,0,Tuesday,14:14,7.4,12.8,46.2,14,Afternoon,False
2395,12,16,2,6.9,0,Monday,11:35,6.9,36.5,59.1,11,Morning,False
2396,22,29,3,5.4,1,Saturday,17:07,14.3,18.7,63.8,17,Evening,True
2397,11,18,5,7.7,2,Friday,23:12,6.1,7.8,22.0,23,Night,False
2398,7,13,2,4.4,0,Monday,19:25,5.1,4.2,20.3,19,Evening,False
2399,12,17,4,7.0,1,Wednesday,11:40,6.6,15.0,26.9,11,Morning,False
2400,10,13,2,7.5,1,Saturday,14:51,13.6,32.3,58.7,14,Afternoon,True
2401,10,16,4,2.7,1,Friday,14:27,9.6,3.0,11.6,14,Afternoon,False
2402,6,9,3,4.3,0,Tuesday,11:31,5.0,4.5,7.8,11,Morning,False
2403,8,13,5,8.4,0,Monday,21:21,8.3,24.6,17.2,21,Night,False
2404,6,11,3,8.7,0,Sunday,20:31,7.4,17.2,22.3,20,Evening,True
2405,12,16,4,6.8,0,Thursday,19:03,11.7,16.9,27.4,19,Evening,False
2406,7,11,4,6.5,0,Thursday,16:53,6.9,19.4,19.7,16,Afternoon,False
2407,2,7,5,9.2,0,Sunday,09:03,6.7,0.9,4.3,9,Morning,True
2408,11,16,4,8.4,2,Monday,11:27,12.0,11.0,40.8,11,Morning,False
2409,11,18,5,5.3,0,Saturday,13:48,6.7,15.6,19.2,13,Afternoon,True
2410,9,13,4,9.9,3,Friday,13:44,8.8,11.4,48.6,13,Afternoon,False
2411,3,8,3,7.7,0,Monday,15:50,8.1,23.8,9.9,15,Afternoon,False
2412,7,15,4,7.4,0,Friday,10:26,10.1,18.3,16.1,10,Morning,False
2413,8,15,4,6.8,2,Friday,16:12,9.5,9.6,24.6,16,Afternoon,False
2414,16,23,6,9.5,0,Saturday,18:30,7.2,10.9,35.6,18,Evening,True
2415,5,10,3,10.6,0,Thursday,16:51,13.4,27.5,22.0,16,Afternoon,False
2416,10,14,2,7.5,1,Wednesday,14:37,10.1,37.6,51.3,14,Afternoon,False
2417,9,13,3,6.4,0,Wednesday,18:29,13.4,10.9,30.0,18,Evening,False
2418,10,18,6,3.6,0,Saturday,16:02,12.7,1.0,11.4,16,Afternoon,True
2419,13,19,6,7.6,2,Saturday,18:25,10.4,15.5,32.3,18,Evening,True
2420,11,15,4,11.6,1,Friday,13:29,9.9,32.8,59.4,13,Afternoon,False
2421,8,13,4,11.2,0,Friday,20:02,7.8,23.6,30.7,20,Evening,False
2422,9,14,5,7.5,0,Friday,10:01,12.2,6.3,16.2,10,Morning,False
2423,6,10,4,10.0,1,Thursday,10:08,14.4,14.2,19.2,10,Morning,False
2424,14,16,2,8.4,0,Thursday,12:44,16.1,26.5,82.8,12,Afternoon,False
2425,15,22,4,5.5,0,Saturday,15:06,11.6,2.4,27.5,15,Afternoon,True
2426,10,15,4,8.1,0,Sunday,10:54,7.2,6.7,17.1,10,Morning,True
2427,5,9,4,9.7,1,Tuesday,10:59,7.4,22.7,22.9,10,Morning,False
2428,15,21,5,6.7,0,Thursday,17:05,12.0,16.2,24.1,17,Evening,False
2429,6,8,1,8.0,1,Friday,21:53,2.9,41.3,60.3,21,Night,False
2430,14,19,4,9.8,1,Saturday,16:18,8.7,11.1,53.7,16,Afternoon,True
2431,4,8,3,9.3,1,Tuesday,07:16,5.1,16.1,16.8,7,Morning,False
2432,17,22,3,7.0,0,Sunday,15:33,8.6,0.0,45.8,15,Afternoon,True
2433,8,13,4,6.8,1,Tuesday,14:22,7.4,9.6,24.5,14,Afternoon,False
2434,13,19,5,9.0,0,Wednesday,16:02,8.7,9.7,32.2,16,Afternoon,False
2435,9,14,5,5.3,0,Friday,17:39,11.0,0.0,13.6,17,Evening,False
2436,10,15,4,8.2,0,Tuesday,17:26,9.8,19.7,29.0,17,Evening,False
2437,10,13,3,9.2,3,Friday,17:15,11.2,34.6,62.6,17,Evening,False
2438,5,12,4,11.2,1,Friday,07:41,7.6,3.8,21.5,7,Morning,False
2439,11,16,3,6.0,1,Saturday,08:30,2.4,16.0,29.1,8,Morning,True
2440,9,16,4,10.1,0,Sunday,17:28,12.1,19.1,29.8,17,Evening,True
2441,5,9,2,10.6,2,Sunday,07:25,4.0,38.0,39.9,7,Morning,True
2442,11,17,5,6.9,1,Saturday,08:59,10.2,6.8,23.1,8,Morning,True
2443,8,13,4,2.0,1,Tuesday,15:00,5.5,8.4,7.0,15,Afternoon,False
2444,3,8,3,9.3,0,Tuesday,07:07,7.5,7.5,9.9,7,Morning,False
2445,13,18,5,8.2,0,Monday,19:22,9.2,22.4,32.6,19,Evening,False
2446,8,13,4,9.6,0,Friday,09:01,5.3,4.7,21.3,9,Morning,False
2447,3,7,4,11.4,1,Thursday,06:11,8.7,16.7,11.2,6,Morning,False
2448,15,21,3,13.1,2,Thursday,15:47,10.0,15.8,90.8,15,Afternoon,False
2449,9,13,4,8.1,0,Monday,09:45,3.0,22.6,23.6,9,Morning,False
2450,10,16,4,5.9,0,Monday,09:17,9.0,1.2,16.0,9,Morning,False
2451,13,21,5,7.0,0,Wednesday,15:21,10.2,6.7,22.1,15,Afternoon,False
2452,9,13,4,11.3,1,Tuesday,07:25,2.9,24.2,35.5,7,Morning,False
2453,7,10,3,6.5,1,Friday,20:18,10.9,16.7,25.1,20,Evening,False
2454,12,16,4,11.9,1,Monday,09:48,4.7,30.0,52.4,9,Morning,False
2455,4,10,4,6.4,1,Friday,23:13,2.8,14.8,5.5,23,Night,False
2456,8,15,5,7.9,0,Thursday,12:11,9.1,16.3,15.9,12,Afternoon,False
2457,6,12,6,5.5,0,Tuesday,17:51,9.2,18.7,5.6,17,Evening,False
2458,6,10,3,11.3,2,Sunday,04:10,4.6,14.9,31.6,4,Night,True
2459,6,10,4,2.0,0,Wednesday,16:11,9.1,0.3,4.7,16,Afternoon,False
2460,6,10,4,4.1,0,Sunday,21:57,6.0,0.0,7.4,21,Night,True
2461,10,14,4,15.2,2,Thursday,11:01,10.1,22.3,65.0,11,Morning,False
2462,10,15,4,8.4,0,Sunday,23:27,6.3,17.6,13.5,23,Night,True
2463,5,8,3,4.0,0,Sunday,21:15,8.7,14.6,8.5,21,Night,True
2464,10,16,4,6.0,0,Saturday,11:32,13.6,23.4,25.3,11,Morning,True
2465,8,13,4,11.2,0,Friday,11:03,8.8,26.6,33.9,11,Morning,False
2466,10,14,4,4.9,3,Monday,20:39,3.8,11.3,23.6,20,Evening,False
2467,12,16,3,7.1,0,Saturday,21:26,9.0,17.8,40.0,21,Night,True
2468,8,10,2,8.3,2,Friday,14:35,9.5,49.0,65.0,14,Afternoon,False
2469,12,17,4,9.8,1,Sunday,09:44,8.6,6.2,34.4,9,Morning,True
2470,9,14,3,5.3,3,Tuesday,08:13,9.1,24.6,28.5,8,Morning,False
