queue_id,num_people_waiting,queue_length,active_counters,avg_service_time,priority_customers,day_of_week,time_of_day,historical_queue_load,previous_waiting_time,actual_waiting_time,hour,time_period,is_weekend
251,3,9,4,8.6,1,Sunday,09:42,7.1,20.6,9.3,9,Morning,True
546,5,8,3,7.0,1,Tuesday,08:31,2.9,17.9,12.8,8,Morning,False
739,6,10,3,7.2,0,Thursday,06:11,0.9,4.8,9.5,6,Morning,False
311,13,20,5,6.5,1,Monday,19:54,10.3,12.1,47.0,19,Evening,False
1132,12,16,4,3.8,0,Thursday,21:43,8.6,0.0,13.3,21,Night,False
1450,8,10,2,8.4,0,Friday,14:28,6.9,22.6,47.6,14,Afternoon,False
3858,7,14,4,5.9,0,Saturday,08:41,10.1,22.5,21.8,8,Morning,True
16,9,13,4,7.9,0,Sunday,15:45,8.7,12.3,20.3,15,Afternoon,True
3490,7,10,3,9.7,0,Tuesday,07:46,5.7,16.8,20.1,7,Morning,False
3116,7,12,5,7.7,0,Wednesday,18:40,7.9,3.3,13.0,18,Evening,False
3193,6,11,4,4.9,1,Sunday,12:16,5.8,14.3,15.8,12,Afternoon,True
364,8,12,4,9.2,0,Sunday,13:00,9.2,25.5,22.5,13,Afternoon,True
183,7,10,3,5.9,3,Monday,10:13,10.1,13.5,24.7,10,Morning,False
1195,4,7,1,9.5,0,Friday,04:10,2.8,50.6,32.3,4,Night,False
2461,10,14,4,15.2,2,Thursday,11:01,10.1,22.3,65.0,11,Morning,False
1122,8,12,3,7.2,1,Wednesday,12:10,10.5,17.1,29.6,12,Afternoon,False
3860,15,22,5,6.8,1,Monday,17:56,13.4,1.6,31.2,17,Evening,False
1183,14,22,5,7.0,0,Saturday,19:09,10.7,14.3,28.3,19,Evening,True
2904,9,14,5,13.3,1,Thursday,13:51,9.6,25.2,40.0,13,Afternoon,False
615,3,11,5,4.4,0,Saturday,04:10,7.2,6.0,3.1,4,Night,True
1467,4,7,2,7.1,0,Friday,07:01,7.8,14.0,20.0,7,Morning,False
402,9,16,5,8.5,0,Thursday,17:09,5.9,22.2,18.4,17,Evening,False
935,10,17,4,9.3,2,Monday,19:05,6.6,9.9,44.2,19,Evening,False
2420,11,15,4,11.6,1,Friday,13:29,9.9,32.8,59.4,13,Afternoon,False
2620,6,10,4,4.1,2,Tuesday,07:27,7.9,7.2,7.7,7,Morning,False
2612,5,8,3,7.7,0,Monday,16:54,8.4,24.6,21.5,16,Afternoon,False
727,12,17,4,6.0,0,Monday,07:10,10.7,21.0,23.0,7,Morning,False
827,10,14,4,12.9,1,Monday,21:04,6.4,35.8,50.9,21,Night,False
1522,10,15,5,6.9,0,Monday,16:21,10.5,19.3,20.9,16,Afternoon,False
137,9,14,4,8.6,1,Monday,11:37,8.6,24.6,34.6,11,Morning,False
629,7,13,5,5.9,1,Sunday,12:24,6.3,16.3,13.2,12,Afternoon,True
335,15,19,4,8.4,1,Thursday,08:40,6.2,3.2,36.8,8,Morning,False
391,11,15,3,2.9,0,Monday,12:32,7.3,8.0,15.2,12,Afternoon,False
3049,4,8,3,9.0,0,Tuesday,11:38,9.4,22.2,20.4,11,Morning,False
1818,8,10,1,8.9,1,Wednesday,08:38,8.4,31.3,75.6,8,Morning,False
3581,7,12,4,10.5,1,Thursday,12:45,13.2,34.0,32.6,12,Afternoon,False
711,9,14,5,9.2,1,Thursday,20:04,7.8,12.4,24.3,20,Evening,False
1040,3,7,3,5.8,1,Thursday,21:05,10.8,12.6,13.6,21,Night,False
2856,8,13,4,7.1,1,Thursday,03:33,7.2,12.8,14.8,3,Night,False
3568,13,19,5,7.0,1,Tuesday,21:02,13.8,11.6,25.2,21,Night,False
1562,8,13,5,8.8,1,Tuesday,08:47,7.4,9.4,15.1,8,Morning,False
3656,6,9,2,6.7,1,Saturday,09:15,6.1,18.5,31.7,9,Morning,True
3333,6,12,4,9.8,0,Thursday,07:54,6.8,11.4,16.6,7,Morning,False
1113,12,16,4,9.7,1,Friday,07:52,8.4,21.7,39.8,7,Morning,False
1224,6,9,2,10.1,1,Sunday,20:38,10.6,31.2,39.5,20,Evening,True
2644,10,14,4,7.6,2,Saturday,16:06,9.0,21.9,40.3,16,Afternoon,True
2422,9,14,5,7.5,0,Friday,10:01,12.2,6.3,16.2,10,Morning,False
1509,8,11,2,12.8,1,Tuesday,11:04,9.2,28.4,71.0,11,Morning,False
1751,8,12,4,8.3,0,Friday,10:03,14.4,9.0,23.7,10,Morning,False
3565,12,18,5,4.9,2,Friday,21:05,8.7,12.4,22.8,21,Night,False
339,7,11,3,9.5,1,Monday,05:41,9.4,13.3,24.0,5,Night,False
216,13,19,6,5.2,0,Monday,08:20,8.8,7.7,14.7,8,Morning,False
1342,3,7,4,7.5,0,Saturday,07:05,7.4,15.1,8.5,7,Morning,True
3327,10,14,3,11.0,0,Thursday,09:46,11.1,27.3,51.6,9,Morning,False
3726,8,14,5,8.0,1,Friday,10:03,14.1,5.1,22.7,10,Morning,False
2565,6,8,2,6.4,1,Thursday,08:36,2.1,26.3,22.5,8,Morning,False
2760,10,14,4,5.9,4,Tuesday,09:36,7.0,13.1,30.2,9,Morning,False
2677,3,7,2,6.2,0,Wednesday,10:38,4.0,25.7,12.3,10,Morning,False
2323,2,6,2,9.1,0,Saturday,03:51,11.6,17.8,11.5,3,Night,True
102,3,9,3,6.3,0,Wednesday,06:21,5.3,8.8,4.9,6,Morning,False
2835,12,17,3,10.8,0,Wednesday,16:20,6.5,31.1,52.5,16,Afternoon,False
172,12,17,5,6.3,0,Thursday,16:41,10.4,11.4,20.5,16,Afternoon,False
108,13,18,4,5.0,0,Monday,11:21,12.4,4.7,20.5,11,Morning,False
3699,12,15,3,8.7,1,Friday,08:06,9.6,13.3,42.4,8,Morning,False
3965,7,11,2,2.0,1,Thursday,08:57,6.6,1.2,7.1,8,Morning,False
2906,7,13,5,8.3,0,Wednesday,12:44,9.7,17.2,14.7,12,Afternoon,False
2647,13,19,5,9.1,0,Monday,19:59,12.1,17.8,35.0,19,Evening,False
3374,10,14,4,8.3,2,Sunday,08:06,5.0,14.8,30.9,8,Morning,True
2689,12,18,3,9.7,0,Sunday,09:56,8.7,20.0,41.5,9,Morning,True
2654,7,11,4,6.6,1,Thursday,13:03,11.0,14.2,21.9,13,Afternoon,False
2975,15,19,4,7.5,1,Friday,13:22,12.0,14.7,36.7,13,Afternoon,False
3350,11,16,4,7.4,1,Saturday,18:38,11.1,10.0,36.1,18,Evening,True
3412,9,15,5,3.7,2,Wednesday,12:19,6.8,10.1,17.5,12,Afternoon,False
1041,3,6,2,13.2,0,Tuesday,06:36,5.4,23.1,18.5,6,Morning,False
2764,6,12,4,7.3,0,Friday,13:08,10.1,15.5,18.0,13,Afternoon,False
2121,9,14,3,2.3,1,Tuesday,15:53,7.0,19.3,12.1,15,Afternoon,False
1525,10,16,4,10.2,1,Sunday,08:23,4.5,13.2,30.4,8,Morning,True
3392,10,14,4,8.9,0,Monday,17:44,13.0,28.4,37.8,17,Evening,False
2249,9,13,3,8.9,1,Thursday,07:52,4.0,23.8,32.9,7,Morning,False
482,6,12,5,6.1,2,Monday,01:25,4.9,1.2,11.9,1,Night,False
2814,11,17,4,12.6,1,Friday,16:23,7.3,16.7,52.3,16,Afternoon,False
2928,8,12,3,6.7,1,Saturday,11:37,15.7,26.4,33.1,11,Morning,True
1763,11,15,2,6.7,0,Sunday,09:25,6.0,10.8,36.5,9,Morning,True
3234,8,14,5,11.7,0,Sunday,14:37,12.5,21.3,22.4,14,Afternoon,True
3364,16,24,4,6.3,2,Friday,13:13,12.3,14.8,46.5,13,Afternoon,False
2737,10,16,4,9.6,1,Saturday,12:01,8.7,21.7,43.9,12,Afternoon,True
3231,4,8,3,7.9,1,Sunday,09:38,4.5,9.2,15.9,9,Morning,True
406,4,7,2,8.6,0,Friday,00:47,9.3,26.2,19.7,0,Night,False
758,6,10,3,11.1,0,Tuesday,01:57,3.7,25.4,19.9,1,Night,False
2859,15,20,5,7.9,0,Monday,11:30,12.0,18.6,33.6,11,Morning,False
98,12,18,5,7.0,1,Thursday,18:19,14.0,13.8,27.0,18,Evening,False
1334,13,18,4,8.1,2,Monday,11:07,20.0,24.6,48.2,11,Morning,False
3154,7,14,6,8.1,0,Monday,10:59,8.7,0.0,10.2,10,Morning,False
3674,9,12,3,7.1,0,Sunday,02:42,6.5,6.3,14.9,2,Night,True
2604,5,10,4,7.5,1,Tuesday,13:30,12.0,19.9,23.3,13,Afternoon,False
2059,6,12,4,10.2,2,Friday,17:07,6.6,34.4,33.1,17,Evening,False
2782,8,16,3,7.1,2,Friday,23:09,3.4,22.5,26.1,23,Night,False
149,4,8,3,8.9,1,Sunday,20:31,4.5,26.4,25.1,20,Evening,True
29,7,12,3,9.9,0,Thursday,09:31,3.7,23.9,28.4,9,Morning,False
3239,5,12,4,3.9,0,Sunday,13:31,9.9,1.5,6.4,13,Afternoon,True
2608,5,12,5,7.9,0,Monday,19:36,5.1,7.3,15.1,19,Evening,False
693,15,22,4,2.0,0,Friday,09:50,9.6,0.0,7.6,9,Morning,False
1387,14,17,3,8.0,0,Monday,15:49,6.5,23.5,54.1,15,Afternoon,False
1846,11,16,5,9.8,0,Wednesday,21:45,8.7,16.3,25.8,21,Night,False
3078,6,10,3,7.0,0,Monday,03:52,11.0,17.8,13.4,3,Night,False
1600,6,12,6,10.5,5,Wednesday,16:03,7.2,13.1,46.7,16,Afternoon,False
702,7,14,4,7.5,1,Friday,14:33,11.1,44.6,56.2,14,Afternoon,False
1709,5,9,4,2.9,0,Monday,08:41,10.7,7.8,5.2,8,Morning,False
455,13,17,3,11.3,2,Monday,20:17,1.2,24.2,71.4,20,Evening,False
2041,7,11,4,6.8,0,Sunday,11:07,7.2,14.5,13.3,11,Morning,True
3868,14,18,2,5.2,0,Saturday,09:32,2.9,14.3,45.2,9,Morning,True
2316,10,15,5,2.0,0,Sunday,10:35,5.5,12.4,2.8,10,Morning,True
610,14,19,5,8.7,0,Saturday,07:03,13.2,16.6,27.3,7,Morning,True
168,9,13,4,4.3,1,Wednesday,15:46,7.8,10.4,16.0,15,Afternoon,False
731,16,23,6,7.3,1,Sunday,19:20,11.5,10.2,23.0,19,Evening,True
2847,11,17,5,5.7,0,Monday,11:02,13.1,13.4,21.4,11,Morning,False
3563,8,11,3,5.0,0,Wednesday,19:45,8.5,12.2,18.6,19,Evening,False
2629,8,11,2,7.4,0,Tuesday,23:10,7.5,13.6,24.8,23,Night,False
1623,14,19,3,11.6,0,Tuesday,20:27,8.7,21.0,66.5,20,Evening,False
588,9,13,3,10.1,0,Thursday,21:01,10.4,38.3,34.9,21,Night,False
1402,4,9,3,6.8,0,Wednesday,09:43,8.3,13.5,13.1,9,Morning,False
1701,14,22,5,6.6,1,Saturday,11:41,11.2,19.3,36.4,11,Morning,True
2887,5,10,5,4.4,1,Tuesday,14:21,6.7,7.8,8.4,14,Afternoon,False
3448,4,9,4,6.8,0,Wednesday,09:53,3.2,9.4,7.2,9,Morning,False
1380,7,12,3,7.2,0,Thursday,21:19,7.9,17.9,21.5,21,Night,False
2090,10,16,4,8.4,1,Friday,15:48,9.2,19.4,32.7,15,Afternoon,False
2176,4,9,5,9.7,0,Saturday,10:57,7.4,16.7,7.1,10,Morning,True
3509,6,10,3,9.9,1,Tuesday,09:10,6.1,28.5,26.5,9,Morning,False
3324,10,18,4,12.2,1,Friday,07:23,7.9,21.0,39.9,7,Morning,False
3216,6,14,5,7.4,0,Thursday,14:44,11.9,23.1,14.0,14,Afternoon,False
442,9,13,3,8.1,0,Friday,13:10,7.3,28.3,40.0,13,Afternoon,False
2052,7,11,4,10.7,0,Thursday,08:36,8.7,15.8,21.9,8,Morning,False
1302,8,12,4,5.1,2,Saturday,20:40,9.5,17.1,20.8,20,Evening,True
3362,6,12,4,6.0,0,Tuesday,12:30,10.2,20.3,11.2,12,Afternoon,False
1305,6,10,4,8.3,1,Friday,02:38,6.6,10.2,12.5,2,Night,False
237,15,20,4,6.9,1,Saturday,14:23,8.8,22.0,42.8,14,Afternoon,True
521,11,13,2,10.8,0,Thursday,15:44,4.2,47.9,73.8,15,Afternoon,False
736,7,12,4,7.5,1,Tuesday,16:56,11.3,21.9,26.7,16,Afternoon,False
3519,2,4,2,7.6,0,Tuesday,21:56,4.4,28.3,13.9,21,Night,False
2107,9,15,5,9.0,1,Friday,08:36,9.3,2.5,18.0,8,Morning,False
593,13,17,3,8.5,1,Wednesday,10:21,5.6,25.3,45.8,10,Morning,False
1304,13,16,3,7.6,2,Saturday,15:20,8.7,11.6,54.8,15,Afternoon,True
1388,13,18,4,12.8,0,Saturday,21:23,8.8,14.8,56.5,21,Night,True
2574,3,6,3,7.8,0,Wednesday,21:22,4.6,17.2,7.6,21,Night,False
3798,6,11,5,7.3,0,Saturday,10:31,8.9,1.0,9.8,10,Morning,True
3701,14,18,3,9.3,0,Monday,10:37,9.8,24.2,55.1,10,Morning,False
905,9,14,3,6.2,1,Friday,08:16,11.4,10.0,24.1,8,Morning,False
3367,8,10,2,6.8,0,Thursday,05:11,4.0,22.5,25.5,5,Night,False
1280,9,15,4,7.0,1,Monday,14:19,14.5,5.5,50.7,14,Afternoon,False
3170,14,18,3,9.4,0,Monday,08:06,5.2,10.7,49.1,8,Morning,False
3867,13,17,4,4.9,0,Friday,14:45,11.4,3.8,18.4,14,Afternoon,False
2309,9,11,2,9.0,1,Monday,14:05,10.5,28.4,64.4,14,Afternoon,False
3152,12,16,4,2.0,0,Tuesday,21:12,10.1,11.4,9.1,21,Night,False
3255,12,16,3,8.4,2,Saturday,14:37,8.8,14.8,59.9,14,Afternoon,True
3145,5,11,1,9.9,1,Sunday,22:01,5.2,53.5,44.4,22,Night,True
707,7,12,3,12.4,1,Sunday,10:39,10.4,26.3,40.3,10,Morning,True
3503,7,11,3,9.7,1,Thursday,15:39,8.7,18.8,33.7,15,Afternoon,False
746,9,13,3,7.5,0,Tuesday,19:36,6.4,25.2,33.9,19,Evening,False
1940,6,13,4,7.1,1,Saturday,18:23,8.7,14.4,22.0,18,Evening,True
3652,20,25,4,8.6,5,Monday,13:32,13.1,22.2,90.5,13,Afternoon,False
514,12,16,4,4.4,0,Saturday,17:56,6.3,0.1,17.8,17,Evening,True
82,13,19,5,5.9,0,Wednesday,19:22,5.0,17.6,20.0,19,Evening,False
1309,10,18,5,9.5,0,Saturday,17:07,12.3,14.6,29.9,17,Evening,True
3294,2,6,4,10.8,0,Sunday,16:39,6.8,16.3,39.9,16,Afternoon,True
915,7,11,4,10.7,0,Thursday,15:14,13.2,36.0,25.7,15,Afternoon,False
3661,3,7,4,9.4,1,Wednesday,09:14,11.6,13.8,14.8,9,Morning,False
3645,5,8,3,7.7,1,Sunday,11:23,9.5,10.8,23.8,11,Morning,True
775,7,11,4,7.7,1,Sunday,10:35,5.4,20.7,20.1,10,Morning,True
330,5,10,4,2.4,1,Wednesday,19:10,10.0,7.1,7.8,19,Evening,False
2055,14,18,4,5.4,2,Monday,19:51,12.0,6.6,29.2,19,Evening,False
2002,5,10,4,2.8,1,Thursday,19:22,7.3,0.0,4.0,19,Evening,False
944,11,15,4,7.8,0,Saturday,20:42,8.3,6.3,28.8,20,Evening,True
823,11,16,5,8.4,0,Thursday,09:22,12.3,6.9,21.4,9,Morning,False
910,11,17,4,11.7,0,Saturday,07:30,7.8,30.5,37.2,7,Morning,True
2517,10,15,5,6.3,1,Monday,08:57,12.9,7.5,20.2,8,Morning,False
182,7,13,4,3.6,0,Wednesday,03:58,5.3,7.9,7.7,3,Night,False
165,16,18,2,7.0,0,Saturday,14:40,7.6,38.0,85.6,14,Afternoon,True
1524,3,6,3,5.3,0,Thursday,10:51,4.7,9.4,6.5,10,Morning,False
452,9,13,4,8.0,1,Friday,11:04,13.5,15.7,32.5,11,Morning,False
2539,6,9,3,4.9,3,Tuesday,20:41,10.0,12.9,23.7,20,Evening,False
1312,11,13,2,5.4,1,Monday,12:36,10.9,32.7,50.4,12,Afternoon,False
1112,18,25,5,10.1,0,Monday,19:32,12.3,29.3,54.0,19,Evening,False
3291,7,11,3,8.2,0,Wednesday,07:30,7.1,19.0,20.2,7,Morning,False
1288,10,13,3,4.7,1,Monday,10:11,3.0,14.8,23.7,10,Morning,False
328,10,17,5,2.9,0,Monday,11:36,8.4,3.3,4.2,11,Morning,False
1791,6,15,6,8.0,0,Monday,13:34,14.2,3.0,18.7,13,Afternoon,False
2491,9,13,4,3.2,1,Monday,12:47,10.7,4.2,13.2,12,Afternoon,False
3523,14,21,4,3.5,1,Friday,07:43,10.1,0.5,13.8,7,Morning,False
2008,3,7,2,10.9,0,Wednesday,09:32,5.4,39.7,20.9,9,Morning,False
1859,11,15,3,6.0,0,Sunday,18:40,7.4,6.8,27.3,18,Evening,True
313,8,14,4,4.7,1,Thursday,10:37,8.7,13.7,16.8,10,Morning,False
833,8,12,3,9.5,1,Wednesday,20:39,6.1,30.5,40.4,20,Evening,False
1202,8,13,3,9.8,1,Thursday,10:07,1.7,17.5,34.1,10,Morning,False
3054,8,13,4,6.3,3,Thursday,15:33,8.2,21.9,26.7,15,Afternoon,False
2700,9,13,4,8.2,1,Thursday,09:29,9.0,12.3,25.2,9,Morning,False
2135,12,17,4,9.0,0,Friday,21:01,12.3,21.9,37.2,21,Night,False
2210,7,12,2,5.3,0,Monday,02:48,4.4,0.0,15.3,2,Night,False
3627,24,30,4,6.0,2,Friday,17:06,11.9,17.0,52.1,17,Evening,False
1482,4,11,5,8.0,1,Thursday,03:20,8.7,6.6,6.5,3,Night,False
778,13,17,4,7.9,0,Saturday,09:41,11.9,16.2,32.0,9,Morning,True
800,16,22,4,11.8,2,Saturday,10:03,5.9,27.8,71.7,10,Morning,True
55,5,11,5,7.3,0,Saturday,08:25,6.3,9.8,7.3,8,Morning,True
1921,4,11,5,5.3,1,Tuesday,21:42,7.6,11.0,9.2,21,Night,False
3424,6,10,2,8.1,2,Saturday,12:15,5.7,21.6,45.6,12,Afternoon,True
3857,10,14,3,10.4,0,Tuesday,17:36,5.7,41.7,47.5,17,Evening,False
1702,5,9,3,10.3,0,Friday,22:16,7.9,13.1,18.5,22,Night,False
2162,11,13,2,3.5,0,Monday,08:55,9.4,6.6,22.4,8,Morning,False
3728,8,13,3,9.3,0,Tuesday,09:57,8.8,22.4,26.5,9,Morning,False
988,3,7,3,2.0,1,Thursday,09:52,8.6,15.4,7.2,9,Morning,False
3122,7,13,4,7.5,0,Tuesday,09:50,8.3,8.0,18.6,9,Morning,False
3416,4,7,2,5.2,1,Monday,10:14,8.4,22.2,19.9,10,Morning,False
1395,7,14,5,10.4,0,Wednesday,13:09,9.7,18.0,21.2,13,Afternoon,False
769,10,14,3,4.1,2,Tuesday,04:44,8.5,10.6,16.9,4,Night,False
3518,10,13,3,12.0,1,Wednesday,12:40,8.5,35.0,61.8,12,Afternoon,False
286,10,14,4,4.6,0,Saturday,20:04,7.5,3.3,17.8,20,Evening,True
3496,8,14,5,3.9,0,Monday,08:08,9.8,9.3,7.3,8,Morning,False
429,12,17,5,7.6,1,Monday,13:31,10.6,4.9,33.8,13,Afternoon,False
2333,12,16,4,10.9,0,Tuesday,11:53,11.2,23.3,50.5,11,Morning,False
2080,8,12,4,9.2,1,Thursday,10:04,10.2,19.5,29.8,10,Morning,False
723,13,20,6,7.0,2,Tuesday,10:15,11.9,4.5,21.5,10,Morning,False
952,6,12,4,4.5,0,Thursday,10:47,8.5,6.8,5.9,10,Morning,False
3316,7,12,3,6.3,1,Monday,15:11,7.3,21.0,23.7,15,Afternoon,False
2263,12,20,6,2.2,0,Saturday,13:38,9.3,6.7,6.4,13,Afternoon,True
990,13,18,5,9.5,0,Monday,13:20,11.6,15.9,41.2,13,Afternoon,False
3707,16,21,4,9.7,0,Tuesday,20:08,5.9,29.1,47.4,20,Evening,False
2678,8,12,3,9.5,1,Wednesday,01:49,3.0,13.3,23.2,1,Night,False
327,5,10,4,9.2,0,Sunday,21:06,7.9,16.9,12.5,21,Night,True
2609,11,16,4,7.5,0,Thursday,14:58,7.5,14.8,39.1,14,Afternoon,False
1384,12,17,3,6.5,1,Saturday,14:27,13.0,39.3,44.9,14,Afternoon,True
1725,9,14,5,7.2,0,Friday,16:22,11.1,8.1,17.8,16,Afternoon,False
1087,10,19,5,5.2,2,Saturday,13:03,11.6,19.7,23.0,13,Afternoon,True
3186,5,11,4,4.7,0,Tuesday,19:50,7.1,15.4,8.8,19,Evening,False
342,4,9,3,9.3,1,Monday,16:27,9.2,28.5,22.6,16,Afternoon,False
148,14,18,4,7.5,0,Tuesday,18:40,9.0,16.1,39.8,18,Evening,False
3085,4,8,4,7.6,1,Wednesday,14:28,8.5,12.8,16.6,14,Afternoon,False
1108,8,13,4,10.1,2,Saturday,13:42,11.0,14.7,44.5,13,Afternoon,True
849,9,14,4,10.0,0,Thursday,10:21,5.0,14.8,26.5,10,Morning,False
967,5,9,3,5.2,2,Thursday,09:21,9.0,10.2,13.6,9,Morning,False
3251,9,14,3,12.4,0,Tuesday,17:17,9.9,28.0,48.4,17,Evening,False
2204,9,13,3,11.0,0,Tuesday,20:04,10.4,25.1,37.9,20,Evening,False
662,14,19,3,6.2,0,Thursday,16:11,11.1,22.0,38.1,16,Afternoon,False
1003,10,14,3,9.2,1,Saturday,10:27,10.5,20.5,48.9,10,Morning,True
3089,7,12,4,9.2,1,Sunday,20:01,8.1,16.5,25.5,20,Evening,True
3329,6,11,5,6.8,0,Tuesday,02:20,3.2,5.1,7.6,2,Night,False
3092,6,12,5,10.8,0,Tuesday,08:22,7.2,6.8,14.1,8,Morning,False
3522,8,14,4,3.1,0,Friday,15:21,13.0,0.0,11.5,15,Afternoon,False
1880,4,12,4,7.8,0,Monday,14:47,12.1,22.0,14.3,14,Afternoon,False
3742,11,16,3,13.2,0,Friday,07:29,13.4,24.7,59.5,7,Morning,False
1204,14,20,3,11.3,0,Wednesday,15:55,11.1,18.1,60.2,15,Afternoon,False
1991,10,16,5,5.0,1,Friday,17:32,8.6,6.6,17.9,17,Evening,False
25,6,10,3,5.3,0,Tuesday,03:19,11.7,0.0,8.2,3,Night,False
3734,3,6,2,4.1,1,Sunday,16:36,3.8,26.4,6.8,16,Afternoon,True
2674,15,18,2,7.5,1,Wednesday,20:29,9.9,19.6,69.3,20,Evening,False
2742,10,15,4,10.3,0,Tuesday,21:27,8.9,33.8,29.9,21,Night,False
3039,6,9,3,7.5,1,Saturday,20:07,7.4,13.2,27.8,20,Evening,True
876,7,10,3,6.8,0,Sunday,16:29,9.7,10.3,21.2,16,Afternoon,True
3576,5,8,2,11.5,4,Saturday,10:18,15.1,60.5,67.4,10,Morning,True
939,6,8,2,5.9,0,Saturday,21:34,8.5,25.3,26.4,21,Night,True
2395,12,16,2,6.9,0,Monday,11:35,6.9,36.5,59.1,11,Morning,False
3792,5,10,5,7.5,1,Tuesday,08:35,7.6,14.2,6.8,8,Morning,False
3945,10,19,5,8.0,0,Friday,11:49,8.7,15.4,27.3,11,Morning,False
386,10,15,4,8.7,2,Sunday,15:47,10.9,13.7,34.0,15,Afternoon,True
3029,5,9,3,7.2,1,Thursday,13:32,5.1,21.8,21.5,13,Afternoon,False
3775,6,11,4,10.4,0,Friday,14:48,9.3,16.5,22.7,14,Afternoon,False
2899,6,11,5,7.7,0,Thursday,12:09,5.7,11.9,14.3,12,Afternoon,False
2292,10,18,6,14.1,0,Monday,14:32,9.8,21.2,37.6,14,Afternoon,False
3894,8,14,4,5.9,0,Saturday,14:30,8.2,11.3,18.7,14,Afternoon,True
937,13,20,4,7.4,0,Saturday,21:35,9.6,19.5,30.8,21,Night,True
3911,2,5,2,4.1,1,Tuesday,16:01,3.3,4.5,3.7,16,Afternoon,False
2361,7,13,6,11.0,1,Tuesday,15:27,9.8,19.4,22.9,15,Afternoon,False
3882,6,11,4,8.5,0,Friday,10:11,11.0,25.1,19.1,10,Morning,False
1333,5,10,3,8.3,0,Sunday,13:35,7.1,14.8,17.0,13,Afternoon,True
1935,9,13,4,8.5,0,Thursday,14:53,9.3,18.4,28.2,14,Afternoon,False
936,8,12,4,6.3,0,Monday,07:07,9.8,24.5,11.5,7,Morning,False
2419,13,19,6,7.6,2,Saturday,18:25,10.4,15.5,32.3,18,Evening,True
567,10,19,4,5.6,1,Monday,15:46,9.5,19.1,22.0,15,Afternoon,False
1855,10,16,5,7.3,1,Monday,10:32,6.3,8.4,20.4,10,Morning,False
3198,12,16,3,4.9,1,Sunday,11:44,7.9,13.5,26.3,11,Morning,True
2468,8,10,2,8.3,2,Friday,14:35,9.5,49.0,65.0,14,Afternoon,False
1646,10,15,5,4.1,0,Monday,17:14,11.9,5.6,13.2,17,Evening,False
2799,7,13,5,9.3,1,Wednesday,13:27,12.4,20.9,27.2,13,Afternoon,False
1793,4,8,3,4.4,1,Wednesday,08:14,9.9,6.6,12.5,8,Morning,False
1431,4,7,3,5.3,2,Thursday,21:15,3.9,14.4,14.8,21,Night,False
3768,8,14,6,10.0,0,Wednesday,19:22,8.5,14.4,18.4,19,Evening,False
1014,7,8,1,5.5,0,Monday,01:23,3.7,34.5,34.9,1,Night,False
1929,7,10,3,4.1,0,Sunday,23:01,5.6,6.4,8.5,23,Night,True
2971,2,6,4,6.3,0,Wednesday,03:08,5.2,12.0,3.2,3,Night,False
127,9,15,4,7.0,0,Monday,15:58,8.2,12.4,23.6,15,Afternoon,False
2837,9,13,4,6.8,1,Tuesday,09:24,5.7,4.5,19.8,9,Morning,False
1348,4,11,5,7.3,0,Sunday,19:14,3.4,8.0,8.7,19,Evening,True
356,9,13,3,11.3,0,Sunday,12:35,7.5,21.0,42.4,12,Afternoon,True
828,3,6,3,4.3,2,Wednesday,03:59,8.9,8.5,9.7,3,Night,False
1640,5,9,4,8.7,3,Tuesday,13:55,6.6,15.7,67.8,13,Afternoon,False
985,9,13,2,9.4,2,Sunday,05:52,5.9,14.8,38.0,5,Night,True
2189,13,20,5,9.0,1,Sunday,19:28,11.4,13.8,33.8,19,Evening,True
3375,10,14,4,8.9,0,Friday,15:27,10.0,10.7,28.3,15,Afternoon,False
2444,3,8,3,9.3,0,Tuesday,07:07,7.5,7.5,9.9,7,Morning,False
363,7,12,5,4.0,1,Wednesday,21:47,6.4,5.4,5.6,21,Night,False
2350,15,22,5,6.8,2,Monday,16:41,11.2,13.7,36.2,16,Afternoon,False
346,11,17,4,6.0,0,Thursday,05:18,5.4,10.6,13.7,5,Night,False
2717,9,16,4,10.4,0,Tuesday,16:31,7.4,27.6,30.0,16,Afternoon,False
3365,7,11,4,14.1,0,Saturday,08:39,6.6,23.6,31.9,8,Morning,True
712,9,14,4,6.0,0,Monday,08:58,5.9,10.5,14.5,8,Morning,False
3771,10,16,4,8.1,1,Friday,19:49,13.8,26.0,36.5,19,Evening,False
3165,13,17,3,8.7,0,Thursday,21:29,7.8,21.6,47.1,21,Night,False
11,9,13,2,10.3,0,Monday,01:17,9.7,20.2,41.2,1,Night,False
3187,14,19,4,10.7,1,Saturday,14:31,10.7,27.2,62.2,14,Afternoon,True
2117,11,14,2,8.3,1,Tuesday,14:21,5.5,22.3,66.7,14,Afternoon,False
1835,3,11,4,10.2,0,Sunday,07:14,7.6,10.6,5.2,7,Morning,True
794,3,9,5,7.6,2,Sunday,10:22,8.7,15.0,13.5,10,Morning,True
3666,14,21,6,10.7,5,Tuesday,19:07,14.2,0.0,60.3,19,Evening,False
2675,12,16,4,8.7,0,Friday,16:22,11.4,26.2,38.4,16,Afternoon,False
95,11,16,5,5.5,0,Sunday,17:26,8.3,0.0,15.2,17,Evening,True
130,8,14,4,6.7,0,Wednesday,09:11,6.3,7.6,15.3,9,Morning,False
2372,6,12,4,8.8,0,Monday,17:44,6.1,34.1,20.5,17,Evening,False
